time,x,y,z
0.0,3500.620219783353,16360.484422867567,4270.428975000002
0.1,3500.6202197833522,16360.484422867561,4270.428975
0.2,3500.6202197833522,16360.48442286756,4270.428975
0.30000000000000004,3500.6202197833522,16360.48442286756,4270.428975
0.4,3500.6202197833477,16360.484422867545,4270.428974999994
0.5,3500.6202197833477,16360.484422867545,4270.428974999994
0.6000000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
0.7000000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
0.8,3500.6202197833477,16360.484422867545,4270.428974999994
0.9,3500.6202197833477,16360.484422867545,4270.428974999994
1.0,3500.6202197833477,16360.484422867545,4270.428974999994
1.1,3500.6202197833477,16360.484422867545,4270.428974999994
1.2000000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
1.3,3500.6202197833477,16360.484422867545,4270.428974999994
1.4000000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
1.5,3500.6202197833477,16360.484422867545,4270.428974999994
1.6,3500.6202197833477,16360.484422867545,4270.428974999994
1.7000000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
1.8,3500.6202197833477,16360.484422867545,4270.428974999994
1.9000000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
2.0,3500.6202197833477,16360.484422867545,4270.428974999994
2.1,3500.6202197833477,16360.484422867545,4270.428974999994
2.2,3500.6202197833477,16360.484422867545,4270.428974999994
2.3000000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
2.4000000000000004,3500.6202197833477,16360.484422867545,4270.428974999994
2.5,3500.6202197833477,16360.484422867545,4270.428974999994
2.6,3500.6202197833477,16360.484422867545,4270.428974999994
2.7,3500.6202197833477,16360.484422867545,4270.428974999994
2.8000000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
2.9000000000000004,3500.6202197833477,16360.484422867545,4270.428974999994
3.0,3500.6202197833477,16360.484422867545,4270.428974999994
3.1,3500.6202197833477,16360.484422867545,4270.428974999994
3.2,3500.6202197833477,16360.484422867545,4270.428974999994
3.3000000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
3.4000000000000004,3500.6202197833477,16360.484422867545,4270.428974999994
3.5,3500.6202197833477,16360.484422867545,4270.428974999994
3.6,3500.6202197833477,16360.484422867545,4270.428974999994
3.7,3500.6202197833477,16360.484422867545,4270.428974999994
3.8000000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
3.9000000000000004,3500.6202197833477,16360.484422867545,4270.428974999994
4.0,3500.6202197833477,16360.484422867545,4270.428974999994
4.1000000000000005,3500.6202197833477,16360.484422867545,4270.428974999994
4.2,3500.6202197833477,16360.484422867545,4270.428974999994
4.3,3500.6202197833477,16360.484422867545,4270.428974999994
4.4,3500.6202197833477,16360.484422867545,4270.428974999994
4.5,3500.6202197833477,16360.484422867545,4270.428974999994
4.6000000000000005,3500.6202197833477,16360.484422867545,4270.428974999994
4.7,3500.6202197833477,16360.484422867545,4270.428974999994
4.800000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
4.9,3500.6202197833477,16360.484422867545,4270.428974999994
5.0,3500.6202197833477,16360.484422867545,4270.428974999994
5.1000000000000005,3500.6202197833477,16360.484422867545,4270.428974999994
5.2,3500.6202197833477,16360.484422867545,4270.428974999994
5.300000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
5.4,3500.6202197833477,16360.363699323563,4331.344658090169
5.5,3500.6202197833477,16358.43212269982,5305.995547189973
5.6000000000000005,3500.6202197833477,16359.595284391553,4719.077812175178
5.7,3500.6202197833477,16363.910671892034,2541.5839388014942
5.800000000000001,3500.6202197833477,16370.171049790008,-617.329256437573
5.9,3500.6202197833477,16377.169182674214,-4148.504957048518
6.0,3500.6202197833477,16383.6978351334,-7442.786346537833
6.1000000000000005,3500.6202197833477,16390.09905716744,-10672.767839435823
6.2,3500.6202197833477,16392.020094554577,-11642.100753464714
6.300000000000001,3500.6202197833477,16386.741793153724,-8978.731829839882
6.4,3500.6202197833477,16380.524530780047,-5841.574222016697
6.5,3500.6202197833477,16373.63658208043,-2365.996167469906
6.6000000000000005,3500.6202197833477,16366.882770632861,1041.8978043599202
6.7,3500.6202197833477,16361.470331848604,3772.9508769792756
6.800000000000001,3500.6202197833477,16358.606501138911,5218.006233894654
6.9,3500.6202197833477,16359.49851391504,4767.90705861255
7.0,3500.6202197833477,16360.484422867545,4270.428974999994
7.1000000000000005,3500.6202197833477,16360.484422867545,4270.428974999994
7.2,3500.6202197833477,16360.484422867545,4270.428974999994
7.300000000000001,3500.6202197833477,16710.743634174654,4270.428974999994
7.4,3500.6202197833477,18537.585978545278,4270.428974999994
7.5,3500.6202197833477,16698.97029528609,4270.428974999994
7.6000000000000005,3500.6202197833477,11848.321368668407,4270.428974999994
7.7,3500.6202197833477,5221.8482760948245,4270.428974999994
7.800000000000001,3500.6202197833477,-1944.239905032058,4270.428974999994
7.9,3500.6202197833477,-8413.734097309647,4270.428974999994
8.0,3500.6202197833477,-12950.425223335345,4270.428974999994
8.1,3500.6202197833477,-14318.104205706557,4270.428974999994
8.200000000000001,3500.6202197833477,-12381.376631128736,4270.428974999994
8.3,3500.6202197833477,-12195.94526513242,4270.428974999994
8.4,3500.6202197833477,-12195.94526513242,4270.428974999994
8.5,3500.6202197833477,-12195.94526513242,4270.428974999994
8.6,3500.6202197833477,-13390.947319682324,4270.428974999994
8.700000000000001,3500.6202197833477,-13995.316291311272,4270.428974999994
8.8,3500.6202197833477,-10842.00208943585,4270.428974999994
8.9,3500.6202197833477,-5167.213791458652,4270.428974999994
9.0,3500.6202197833477,1792.839525217725,4270.428974999994
9.1,3500.6202197833477,8801.948783190684,4270.428974999994
9.200000000000001,3500.6202197833477,14623.904905057629,4270.428974999994
9.3,3500.6202197833477,18022.498813415965,4270.428974999994
9.4,3500.6202197833477,17761.521430863093,4270.428974999994
9.5,3500.6202197833477,16360.484422867545,4270.428974999994
9.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
9.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
9.8,3500.6202197833477,16360.484422867545,4270.428974999994
9.9,3500.6202197833477,16360.484422867545,4270.428974999994
10.0,3500.6202197833477,16360.484422867545,4270.428974999994
10.100000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
10.200000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
10.3,3500.6202197833477,16360.484422867545,4270.428974999994
10.4,3500.6202197833477,16360.484422867545,4270.428974999994
10.5,3500.6202197833477,16360.484422867545,4270.428974999994
10.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
10.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
10.8,3500.6202197833477,16360.484422867545,4270.428974999994
10.9,3500.6202197833477,16360.484422867545,4270.428974999994
11.0,3500.6202197833477,16360.484422867545,4270.428974999994
11.100000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
11.200000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
11.3,3500.6202197833477,16360.484422867545,4270.428974999994
11.4,3500.6202197833477,16360.484422867545,4270.428974999994
11.5,3500.6202197833477,16360.484422867545,4270.428974999994
11.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
11.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
11.8,3500.6202197833477,16360.484422867545,4270.428974999994
11.9,3500.6202197833477,16360.484422867545,4270.428974999994
12.0,3500.6202197833477,16360.484422867545,4270.428974999994
12.100000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
12.200000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
12.3,3500.6202197833477,16360.484422867545,4270.428974999994
12.4,3500.6202197833477,16360.484422867545,4270.428974999994
12.5,3500.6202197833477,16360.484422867545,4270.428974999994
12.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
12.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
12.8,3500.6202197833477,16360.484422867545,4270.428974999994
12.9,3500.6202197833477,16360.484422867545,4270.428974999994
13.0,3500.6202197833477,16360.484422867545,4270.428974999994
13.100000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
13.200000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
13.3,3500.6202197833477,16360.484422867545,4270.428974999994
13.4,3500.6202197833477,16360.484422867545,4270.428974999994
13.5,3500.6202197833477,16360.484422867545,4270.428974999994
13.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
13.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
13.8,3500.6202197833477,16360.484422867545,4270.428974999994
13.9,3500.6202197833477,16360.484422867545,4270.428974999994
14.0,3500.6202197833477,16360.484422867545,4270.428974999994
14.100000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
14.200000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
14.3,3500.6202197833477,16360.484422867545,4270.428974999994
14.4,3500.6202197833477,16360.484422867545,4270.428974999994
14.5,3500.6202197833477,16360.484422867545,4270.428974999994
14.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
14.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
14.8,3500.6202197833477,16360.484422867545,4270.428974999994
14.9,3500.6202197833477,16360.484422867545,4270.428974999994
15.0,3500.6202197833477,16360.484422867545,4270.428974999994
15.100000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
15.200000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
15.3,3500.6202197833477,16360.484422867545,4270.428974999994
15.4,3500.6202197833477,16360.484422867545,4270.428974999994
15.5,3500.6202197833477,16360.484422867545,4270.428974999994
15.600000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
15.700000000000001,3500.6202197833477,16360.484422867545,4270.428974999994
15.8,3500.6202197833477,16360.484422867545,4270.428974999994
15.9,3500.6202197833477,16360.484422867545,4270.428974999994
16.0,3500.6202197833477,16360.484422867545,4270.428974999994
16.1,3500.6202197833477,16360.484422867545,4270.428974999994
16.2,3500.6202197833477,16360.484422867545,4270.428974999994
16.3,3500.6202197833477,16360.484422867545,4270.428974999994
16.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
16.5,3500.6202197833477,16360.484422867545,4270.428974999994
16.6,3500.6202197833477,16360.484422867545,4270.428974999994
16.7,3500.6202197833477,16360.484422867545,4270.428974999994
16.8,3500.6202197833477,16360.484422867545,4270.428974999994
16.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
17.0,3500.6202197833477,16360.484422867545,4270.428974999994
17.1,3500.6202197833477,16360.484422867545,4270.428974999994
17.2,3500.6202197833477,16360.484422867545,4270.428974999994
17.3,3500.6202197833477,16360.484422867545,4270.428974999994
17.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
17.5,3500.6202197833477,16360.484422867545,4270.428974999994
17.6,3500.6202197833477,16360.484422867545,4270.428974999994
17.7,3500.6202197833477,16360.484422867545,4270.428974999994
17.8,3500.6202197833477,16360.484422867545,4270.428974999994
17.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
18.0,3500.6202197833477,16360.484422867545,4270.428974999994
18.1,3500.6202197833477,16360.484422867545,4270.428974999994
18.2,3500.6202197833477,16360.484422867545,4270.428974999994
18.3,3500.6202197833477,16360.484422867545,4270.428974999994
18.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
18.5,3500.6202197833477,16360.484422867545,4270.428974999994
18.6,3500.6202197833477,16360.484422867545,4270.428974999994
18.7,3500.6202197833477,16360.484422867545,4270.428974999994
18.8,3500.6202197833477,16360.484422867545,4270.428974999994
18.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
19.0,3500.6202197833477,16360.484422867545,4270.428974999994
19.1,3500.6202197833477,16360.484422867545,4270.428974999994
19.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
19.3,3500.6202197833477,16360.484422867545,4270.428974999994
19.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
19.5,3500.6202197833477,16360.484422867545,4270.428974999994
19.6,3500.6202197833477,16360.484422867545,4270.428974999994
19.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
19.8,3500.6202197833477,16360.484422867545,4270.428974999994
19.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
20.0,3500.6202197833477,16360.484422867545,4270.428974999994
20.1,3500.6202197833477,16360.484422867545,4270.428974999994
20.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
20.3,3500.6202197833477,16360.484422867545,4270.428974999994
20.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
20.5,3500.6202197833477,16360.484422867545,4270.428974999994
20.6,3500.6202197833477,16360.484422867545,4270.428974999994
20.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
20.8,3500.6202197833477,16360.484422867545,4270.428974999994
20.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
21.0,3500.6202197833477,16360.484422867545,4270.428974999994
21.1,3500.6202197833477,16360.484422867545,4270.428974999994
21.200000000000003,3500.6202197833477,17637.90047292821,4270.428974999994
21.3,3500.6202197833477,18104.912785372555,4270.428974999994
21.400000000000002,3500.6202197833477,14853.486684079555,4270.428974999994
21.5,3500.6202197833477,9119.831246451811,4270.428974999994
21.6,3500.6202197833477,2140.155549891921,4270.428974999994
21.700000000000003,3500.6202197833477,-4849.331328197523,4270.428974999994
21.8,3500.6202197833477,-10612.420310413923,4270.428974999994
21.900000000000002,3500.6202197833477,-13912.902319354684,4270.428974999994
22.0,3500.6202197833477,-13514.568277617207,4270.428974999994
22.1,3500.6202197833477,-12195.94526513242,4270.428974999994
22.200000000000003,3500.6202197833477,-12195.94526513242,4270.428974999994
22.3,3500.6202197833477,-12195.94526513242,4270.428974999994
22.400000000000002,3500.6202197833477,-12257.755678067118,4270.428974999994
22.5,3500.6202197833477,-14276.897238409138,4270.428974999994
22.6,3500.6202197833477,-13262.420950643698,4270.428974999994
22.700000000000003,3500.6202197833477,-8961.198286334828,4270.428974999994
22.8,3500.6202197833477,-2609.438322885123,4270.428974999994
22.900000000000002,3500.6202197833477,4556.649862302821,4270.428974999994
23.0,3500.6202197833477,11300.857191826408,4270.428974999994
23.1,3500.6202197833477,16386.97458828304,4270.428974999994
23.200000000000003,3500.6202197833477,18578.79297427012,4270.428974999994
23.3,3500.6202197833477,16834.364570179816,4270.428974999994
23.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
23.5,3500.6202197833477,16360.484422867545,4270.428974999994
23.6,3500.6202197833477,16360.484422867545,4270.428974999994
23.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
23.8,3500.6202197833477,16360.484422867545,4270.428974999994
23.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
24.0,3500.6202197833477,16360.484422867545,4270.428974999994
24.1,3500.6202197833477,16360.484422867545,4270.428974999994
24.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
24.3,3500.6202197833477,16360.484422867545,4270.428974999994
24.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
24.5,3500.6202197833477,16360.484422867545,4270.428974999994
24.6,3500.6202197833477,16360.484422867545,4270.428974999994
24.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
24.8,3500.6202197833477,16360.484422867545,4270.428974999994
24.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
25.0,3500.6202197833477,16360.484422867545,4270.428974999994
25.1,3500.6202197833477,16360.484422867545,4270.428974999994
25.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
25.3,3500.6202197833477,16360.484422867545,4270.428974999994
25.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
25.5,3500.6202197833477,16360.484422867545,4270.428974999994
25.6,3500.6202197833477,16360.484422867545,4270.428974999994
25.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
25.8,3500.6202197833477,16360.484422867545,4270.428974999994
25.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
26.0,3500.6202197833477,16360.484422867545,4270.428974999994
26.1,3500.6202197833477,16360.484422867545,4270.428974999994
26.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
26.3,3500.6202197833477,16360.484422867545,4270.428974999994
26.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
26.5,3500.6202197833477,16360.484422867545,4270.428974999994
26.6,3500.6202197833477,16360.484422867545,4270.428974999994
26.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
26.8,3500.6202197833477,16360.484422867545,4270.428974999994
26.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
27.0,3500.6202197833477,16360.484422867545,4270.428974999994
27.1,3500.6202197833477,16360.484422867545,4270.428974999994
27.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
27.3,3500.6202197833477,16360.484422867545,4270.428974999994
27.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
27.5,3500.6202197833477,16360.484422867545,4270.428974999994
27.6,3500.6202197833477,16360.484422867545,4270.428974999994
27.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
27.8,3500.6202197833477,16360.484422867545,4270.428974999994
27.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
28.0,3500.6202197833477,16360.484422867545,4270.428974999994
28.1,3500.6202197833477,16360.484422867545,4270.428974999994
28.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
28.3,3500.6202197833477,16360.484422867545,4270.428974999994
28.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
28.5,3500.6202197833477,16360.484422867545,4270.428974999994
28.6,3500.6202197833477,16360.484422867545,4270.428974999994
28.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
28.8,3500.6202197833477,16360.484422867545,4270.428974999994
28.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
29.0,3500.6202197833477,16360.484422867545,4270.428974999994
29.1,3500.6202197833477,16360.484422867545,4270.428974999994
29.200000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
29.3,3500.6202197833477,16360.484422867545,4270.428974999994
29.400000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
29.5,3500.6202197833477,16360.484422867545,4270.428974999994
29.6,3500.6202197833477,16360.484422867545,4270.428974999994
29.700000000000003,3500.6202197833477,16360.484422867545,4270.428974999994
29.8,3500.6202197833477,16360.484422867545,4270.428974999994
29.900000000000002,3500.6202197833477,16360.484422867545,4270.428974999994
30.0,3500.6202197833477,16360.484422867545,4270.428974999994
30.1,3500.6202197833477,16360.484422867545,4270.428974999994
